date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:59:32	18685/18685	---M-Z	200	added ('OK')	text/javascript	etag:%225bc2495608b39663438e33e08d01be62%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/5437-d98e7c8f77ef4e26.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/5437-d98e7c8f77ef4e26.js	(from https://cash.app/)
14:59:32	15207/15207	---M-Z	200	added ('OK')	text/javascript	etag:%22424d3a7d824bb9f1f60275e1135e8f69%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/8137-6a561f6f82f206cd.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/8137-6a561f6f82f206cd.js	(from https://cash.app/)
14:59:33	36155/36155	---M-Z	200	added ('OK')	text/javascript	etag:%228b5847f60699680607c04ecac5995da2%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/1079-ea686cbb109de761.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/1079-ea686cbb109de761.js	(from https://cash.app/)
14:59:33	12188/12188	---M-Z	200	added ('OK')	text/javascript	etag:%222a290bc104d4ebd43898f1970c96192c%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2081-5fd4a15ed7b966b5.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2081-5fd4a15ed7b966b5.js	(from https://cash.app/)
14:59:34	2057/2057	---M-Z	200	added ('OK')	text/javascript	etag:%22c8fd87c927c402db8f3fe809fcbfa2cd%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/home-br25-baaa8ecd4ac08ebb.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/home-br25-baaa8ecd4ac08ebb.js	(from https://cash.app/)
14:59:34	7847/7847	---M-Z	200	added ('OK')	text/javascript	etag:%22fd48f35ed5f2fbb3830ffed33bb00bed%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_buildManifest.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_buildManifest.js	(from https://cash.app/)
14:59:34	2046/2046	---M-Z	200	added ('OK')	text/javascript	etag:%227bd12c8c57da1c4dbb8ce8e97080a58b%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_ssgManifest.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_ssgManifest.js	(from https://cash.app/)
14:59:34	122909/122909	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:35%20GMT	https://cash.app/bank	C:/Users/A/Desktop/cash.app/cash.app/bank.html	(from https://cash.app/)
14:59:35	96140/96140	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:36%20GMT	https://cash.app/card	C:/Users/A/Desktop/cash.app/cash.app/card.html	(from https://cash.app/)
14:59:35	96956/96956	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:36%20GMT	https://cash.app/send	C:/Users/A/Desktop/cash.app/cash.app/send.html	(from https://cash.app/)
14:59:35	99204/99204	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:36%20GMT	https://cash.app/savings	C:/Users/A/Desktop/cash.app/cash.app/savings.html	(from https://cash.app/)
14:59:36	92662/92662	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:36%20GMT	https://cash.app/security	C:/Users/A/Desktop/cash.app/cash.app/security.html	(from https://cash.app/)
14:59:36	85321/85321	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:37%20GMT	https://cash.app/bank/direct-deposit	C:/Users/A/Desktop/cash.app/cash.app/bank/direct-deposit.html	(from https://cash.app/)
14:59:36	96148/96148	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:37%20GMT	https://cash.app/spend	C:/Users/A/Desktop/cash.app/cash.app/spend.html	(from https://cash.app/)
14:59:37	97997/97997	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:37%20GMT	https://cash.app/bitcoin	C:/Users/A/Desktop/cash.app/cash.app/bitcoin.html	(from https://cash.app/)
14:59:37	121034/121034	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:38%20GMT	https://cash.app/stocks	C:/Users/A/Desktop/cash.app/cash.app/stocks.html	(from https://cash.app/)
14:59:37	96535/96535	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:38%20GMT	https://cash.app/taxes	C:/Users/A/Desktop/cash.app/cash.app/taxes.html	(from https://cash.app/)
14:59:38	99176/99176	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:39%20GMT	https://cash.app/families	C:/Users/A/Desktop/cash.app/cash.app/families.html	(from https://cash.app/)
14:59:38	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:39%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/)
14:59:38	71604/71604	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:39%20GMT	https://cash.app/press	C:/Users/A/Desktop/cash.app/cash.app/press.html	(from https://cash.app/)
14:59:39	87831/87831	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:39%20GMT	https://cash.app/outsmart-scams	C:/Users/A/Desktop/cash.app/cash.app/outsmart-scams.html	(from https://cash.app/)
14:59:39	81027/81027	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:40%20GMT	https://cash.app/bank/no-fees	C:/Users/A/Desktop/cash.app/cash.app/bank/no-fees.html	(from https://cash.app/)
14:59:39	78603/78603	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:40%20GMT	https://cash.app/reviews	C:/Users/A/Desktop/cash.app/cash.app/reviews.html	(from https://cash.app/)
14:59:39	10227/10227	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:40%20GMT	https://cash.app/support	C:/Users/A/Desktop/cash.app/cash.app/support.html	(from https://cash.app/)
14:59:39	13217/13217	---M-Z	200	added ('OK')	image/png	date:Tue,%2015%20Apr%202025%2011:18:31%20GMT	https://cash.app/qr/click/xqwanmp9?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/xqwanmp9463d.png	(from https://cash.app/)
14:59:40	13083/13083	---M-Z	200	added ('OK')	image/png	date:Fri,%2018%20Apr%202025%2023:15:33%20GMT	https://cash.app/qr/click/9ng4cobm?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/9ng4cobm463d.png	(from https://cash.app/)
14:59:40	225908/225908	---M--	200	added ('OK')	image/png	etag:%225ad3756f1c5f3bf7ef43fd94d0e9622c%22	https://images.ctfassets.net/jwea2w833xe7/3fTS1sGDefHYxhSW10zYYZ/2e1ea40e73d48d0828ef597a9fedb708/Bitcoin_Scams1.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/3fTS1sGDefHYxhSW10zYYZ/2e1ea40e73d48d0828ef597a9fedb708/Bitcoin_Scams1.png	(from https://cash.app/)
14:59:41	658012/658012	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:42%20GMT	https://cash.app/legal/us/en-us/tos	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/tos.html	(from https://cash.app/)
14:59:41	150065/150065	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:42%20GMT	https://cash.app/legal/us/en-us/privacy	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/privacy.html	(from https://cash.app/)
14:59:41	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:42%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/)
14:59:42	92734/92734	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:43%20GMT	https://cash.app/help	C:/Users/A/Desktop/cash.app/cash.app/help.html	(from https://cash.app/)
14:59:42	63357/63357	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:43%20GMT	https://cash.app/help/31081-save-at-the-atm	C:/Users/A/Desktop/cash.app/cash.app/help/31081-save-at-the-atm.html	(from https://cash.app/)
14:59:43	69303/69303	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:44%20GMT	https://cash.app/legal/us/en-us/bitcoin-disclosures	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/bitcoin-disclosures.html	(from https://cash.app/)
14:59:43	56183/56183	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:44%20GMT	https://cash.app/legal/us/en-us/disclosures-in-app	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/disclosures-in-app.html	(from https://cash.app/)
14:59:43	247415/247415	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:44%20GMT	https://cash.app/legal/us/en-us/cash-investing-account-agreement	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/cash-investing-account-agreement.html	(from https://cash.app/)
14:59:44	48127/48127	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:44%20GMT	https://cash.app/legal/us/en-us/cash-investing-house-rules	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/cash-investing-house-rules.html	(from https://cash.app/)
14:59:44	23324/23324	---M-Z	200	added ('OK')	text/css	etag:%22bc087a8f9f783d653993b3a25ba8ec64%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/css/0f8ffdd1351a4cc1.css	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/css/0f8ffdd1351a4cc1.css	(from https://cash.app/bank)
14:59:44	11341/11341	---M-Z	200	added ('OK')	text/javascript	etag:%22488f522a3063e039d6c83aa8c7777a88%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2410-1df164acb0989d3c.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/2410-1df164acb0989d3c.js	(from https://cash.app/bank)
14:59:45	2128/2128	---M-Z	200	added ('OK')	text/javascript	etag:%224701912ab75924ccaae1c923acc8f39b%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/banking-2022-0d71126b04999786.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/banking-2022-0d71126b04999786.js	(from https://cash.app/bank)
14:59:45	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:46%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/bank)
14:59:46	2899803/2899803	---M--	200	added ('OK')	image/png	etag:%22b331b5e27a7d01b873e0b744f9840f55%22	https://images.ctfassets.net/jwea2w833xe7/3feaNJPJ2ATWX4YfROAzHT/b738fc23ded3d2135d5196c5d49280b2/Banking_cashcard.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/3feaNJPJ2ATWX4YfROAzHT/b738fc23ded3d2135d5196c5d49280b2/Banking_cashcard.png	(from https://cash.app/bank)
14:59:46	297304/297304	---M--	200	added ('OK')	image/png	etag:%22bff5a6f4ae746e9e4e57a784f8114b46%22	https://images.ctfassets.net/jwea2w833xe7/5vF3hEiSw5WzE56BxJTesT/20d22230be1640cc7516a1fb8113f1ee/Banking_directdeposit.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/5vF3hEiSw5WzE56BxJTesT/20d22230be1640cc7516a1fb8113f1ee/Banking_directdeposit.png	(from https://cash.app/bank)
14:59:46	895284/895284	---M--	200	added ('OK')	image/png	etag:%22f22a9bda4d96d8e4a796fbce107a219b%22	https://images.ctfassets.net/jwea2w833xe7/1IpAIv6LjNtBzfqRi8YtJ0/f98011deb667e6b354469e8d5426c32e/Banking_savings.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/1IpAIv6LjNtBzfqRi8YtJ0/f98011deb667e6b354469e8d5426c32e/Banking_savings.png	(from https://cash.app/bank)
14:59:46	408246/408246	---M--	200	added ('OK')	image/png	etag:%228a89047c81d8803c4e84de93e34facbc%22	https://images.ctfassets.net/jwea2w833xe7/5Q8W3EZLByh4fDW51FpXbp/0a67f077956b9c2f8332187dbb322078/asset_container.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/5Q8W3EZLByh4fDW51FpXbp/0a67f077956b9c2f8332187dbb322078/asset_container.png	(from https://cash.app/bank)
14:59:47	13141/13141	---M-Z	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:59:48%20GMT	https://cash.app/qr/click/banking2022?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/banking2022463d.png	(from https://cash.app/bank)
14:59:47	170671/170671	---M--	200	added ('OK')	image/png	etag:%2282a499897addbe7d2a8a4bbe0679465e%22	https://images.ctfassets.net/jwea2w833xe7/7uk7Y0B4iR728jWMJA6CJK/10ab609afd4807ff61b5a4ce3797d90a/all-in-one-bg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/7uk7Y0B4iR728jWMJA6CJK/10ab609afd4807ff61b5a4ce3797d90a/all-in-one-bg.png	(from https://cash.app/bank)
14:59:47	207733/207733	---M--	200	added ('OK')	image/png	etag:%22e237d58f5a679f4fc5b5a156d8f0138e%22	https://images.ctfassets.net/jwea2w833xe7/6FDTTnJHtWAugH1HmTFkOD/eff57e6ef4e9891daaf97ed12262ea38/all-in-one-fg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/6FDTTnJHtWAugH1HmTFkOD/eff57e6ef4e9891daaf97ed12262ea38/all-in-one-fg.png	(from https://cash.app/bank)
14:59:47	240630/240630	---M--	200	added ('OK')	image/png	etag:%22d80a6b14c0418a9d1807541d7370243b%22	https://images.ctfassets.net/jwea2w833xe7/4xtqxJciU8ReovnDMN7tvK/e6e6a2f65024ea50ed0f9d8bc533861d/security-bg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/4xtqxJciU8ReovnDMN7tvK/e6e6a2f65024ea50ed0f9d8bc533861d/security-bg.png	(from https://cash.app/bank)
14:59:47	130255/130255	---M--	200	added ('OK')	image/png	etag:%221998098977e96885b3c88c35bf53aad8%22	https://images.ctfassets.net/jwea2w833xe7/6cotF7762rK31y3dP8b4VD/06031b425b96fad21d176f17c5d430f0/support-fg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/6cotF7762rK31y3dP8b4VD/06031b425b96fad21d176f17c5d430f0/support-fg.png	(from https://cash.app/bank)
14:59:48	126952/126952	---M--	200	added ('OK')	image/png	etag:%22242926f6cdbb8d1a957ece1a77c76776%22	https://images.ctfassets.net/jwea2w833xe7/1Fpbs3TVzZHUUv8mMvwM7m/b0a56a38cd56f296728dcc754d2bef0f/support-bg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/1Fpbs3TVzZHUUv8mMvwM7m/b0a56a38cd56f296728dcc754d2bef0f/support-bg.png	(from https://cash.app/bank)
14:59:48	130255/130255	---M--	200	added ('OK')	image/png	etag:%221998098977e96885b3c88c35bf53aad8%22	https://images.ctfassets.net/jwea2w833xe7/4CtC0pZ3q8G1Tmd67YnJaH/977755b9f996e0a3b0068bb45a5f4c34/support-fg.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/4CtC0pZ3q8G1Tmd67YnJaH/977755b9f996e0a3b0068bb45a5f4c34/support-fg.png	(from https://cash.app/bank)
14:59:48	13080/13080	---M-Z	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:59:49%20GMT	https://cash.app/qr/click/95l72dwq?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/95l72dwq463d.png	(from https://cash.app/bank)
14:59:49	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:50%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/bank)
14:59:50	1942/1942	---M-Z	200	added ('OK')	text/javascript	etag:%2213dfab0b831d83c9309965a82ba2b01d%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/card-b942ae85b78907e5.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/card-b942ae85b78907e5.js	(from https://cash.app/card)
14:59:50	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:51%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/card)
14:59:51	12844/12844	---M-Z	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:59:51%20GMT	https://cash.app/qr/click/cardpagedownload?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/cardpagedownload463d.png	(from https://cash.app/card)
14:59:51	245191/245191	---M--	200	added ('OK')	image/png	etag:%22fcc215ff4fdfdac3d71f9105bb3503a4%22	https://images.ctfassets.net/jwea2w833xe7/7DfzO4Cn43sQHqE08UCUoh/bd2ef6a47ac09b93bfee75705f776fcf/cardbenefits-1.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/7DfzO4Cn43sQHqE08UCUoh/bd2ef6a47ac09b93bfee75705f776fcf/cardbenefits-1.png	(from https://cash.app/card)
14:59:51	175647/175647	---M--	200	added ('OK')	image/png	etag:%226950884325e50830d61fd0b6b9e37a9e%22	https://images.ctfassets.net/jwea2w833xe7/1VU3FJHxM3Z26jqL9MDJtm/35e5d844ef99d91bc4954f251be37cf1/card_grid_2.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/1VU3FJHxM3Z26jqL9MDJtm/35e5d844ef99d91bc4954f251be37cf1/card_grid_2.png	(from https://cash.app/card)
14:59:51	191410/191410	---M--	200	added ('OK')	image/png	etag:%229a605a143dcae7242ab6606b45318f1a%22	https://images.ctfassets.net/jwea2w833xe7/2rc7lncyGHDWK4vgl4rKT4/3eff17243bca2611bfd620374c320770/cardbenefits-2.png	C:/Users/A/Desktop/cash.app/images.ctfassets.net/jwea2w833xe7/2rc7lncyGHDWK4vgl4rKT4/3eff17243bca2611bfd620374c320770/cardbenefits-2.png	(from https://cash.app/card)
14:59:51	13044/13044	---M-Z	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:59:52%20GMT	https://cash.app/qr/click/TKTKTK?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/TKTKTK463d.png	(from https://cash.app/card)
14:59:52	13027/13027	---M-Z	200	added ('OK')	image/png	date:Sun,%2020%20Apr%202025%2012:59:53%20GMT	https://cash.app/qr/click/2ms9bp1m?margin=20	C:/Users/A/Desktop/cash.app/cash.app/qr/click/2ms9bp1m463d.png	(from https://cash.app/card)
14:59:52	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:53%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/card)
14:59:53	2127/2127	---M-Z	200	added ('OK')	text/javascript	etag:%221d839b04cbc7bb1bbad809fefe69bb8e%22	https://cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/send-2022-dc4260e2f080d09a.js	C:/Users/A/Desktop/cash.app/cash-f.squarecdn.com/web/marketing/78d2b12e5b8e7b77a80b26eb09fa8f4acaf8bc01/_next/static/chunks/pages/send-2022-dc4260e2f080d09a.js	(from https://cash.app/send)
14:59:53	0/0	---MC-	307	error ('Temporary%20Redirect')	text/html	date:Sun,%2020%20Apr%202025%2012:59:54%20GMT	https://cash.app/careers	C:/Users/A/Desktop/cash.app/cash.app/careers	(from https://cash.app/send)
14:59:53	266058/266058	---MCZ	200	added ('OK')	text/html	date:Sun,%2020%20Apr%202025%2012:59:54%20GMT	https://cash.app/legal/us/en-us/card-agreement	C:/Users/A/Desktop/cash.app/cash.app/legal/us/en-us/card-agreement.html	(from https://cash.app/send)
